fact_id,source,layer,lat,lon,geom_quality,area_fm_id,area_fm_nome,bairro,ano,mes,hora,dia_semana,category,orgao_responsavel,attributes_json,prov_file,prov_row_id,ingested_at
cameras:421,cameras,suporte,-22.914187,-43.2048819,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""f845bed2-7dbb-4e3e-ac94-84d307abc1a3"", ""id_trecho"": ""50459"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,421,2026-05-24T15:59:59+00:00
cameras:422,cameras,suporte,-22.9069593,-43.2110155,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""eaa75d54-cd44-441a-8c63-28c69ed89e31"", ""id_trecho"": ""267214"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,422,2026-05-24T15:59:59+00:00
cameras:423,cameras,suporte,-22.9068669,-43.2101428,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""f788722e-ac3e-4657-b23f-4b293a39b1c5"", ""id_trecho"": ""101279"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,423,2026-05-24T15:59:59+00:00
cameras:424,cameras,suporte,-22.9091379,-43.2001235,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""5eaeab17-cf13-42d2-999b-eb4bd43c0cf4"", ""id_trecho"": ""50502"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,424,2026-05-24T15:59:59+00:00
cameras:425,cameras,suporte,-22.9124609,-43.2095013,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""95222164-5b1c-4aae-998f-cc16084a2bb5"", ""id_trecho"": ""266026"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,425,2026-05-24T15:59:59+00:00
cameras:426,cameras,suporte,-22.905319,-43.2095877,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""ae0d98e5-9a50-413b-a105-bcdc8c33145c"", ""id_trecho"": ""104182"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,426,2026-05-24T15:59:59+00:00
cameras:427,cameras,suporte,-22.9100413,-43.2048625,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""86a4fa0e-788b-461e-bee0-e534215a9163"", ""id_trecho"": ""103015"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,427,2026-05-24T15:59:59+00:00
cameras:428,cameras,suporte,-22.91219,-43.1982295,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""4b5ad648-8630-4074-9517-b6f9dd8d0339"", ""id_trecho"": ""51436"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,428,2026-05-24T15:59:59+00:00
cameras:429,cameras,suporte,-22.9088329,-43.2015481,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""dd8b956b-8998-43bd-ae45-243c5883cf27"", ""id_trecho"": ""102716"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,429,2026-05-24T15:59:59+00:00
cameras:430,cameras,suporte,-22.9103004,-43.2085301,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""432b6e46-13fe-4fb2-b376-5581d77fd776"", ""id_trecho"": ""267225"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,430,2026-05-24T15:59:59+00:00
cameras:431,cameras,suporte,-22.8964693,-43.2028953,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""71b2c30b-053f-4dac-890d-eeb8cd66f973"", ""id_trecho"": ""102876"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,431,2026-05-24T15:59:59+00:00
cameras:432,cameras,suporte,-22.9079111,-43.2102044,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""ee942df7-8708-49db-9448-f8009ddff421"", ""id_trecho"": ""266036"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,432,2026-05-24T15:59:59+00:00
cameras:433,cameras,suporte,-22.9084566,-43.197224,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""167a2046-dcbf-4416-a221-94781f3b96d8"", ""id_trecho"": ""72340"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,433,2026-05-24T15:59:59+00:00
cameras:434,cameras,suporte,-22.9084528,-43.1972159,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""e410e4cc-456e-460a-8f6c-c37f629cf7d4"", ""id_trecho"": ""72340"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,434,2026-05-24T15:59:59+00:00
cameras:435,cameras,suporte,-22.9116496,-43.1975915,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""deeadf88-177f-49dd-a122-d6724f81049d"", ""id_trecho"": ""51426"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,435,2026-05-24T15:59:59+00:00
cameras:436,cameras,suporte,-22.9093175,-43.1966011,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""37814a04-8257-42eb-bb2b-02975d1c7493"", ""id_trecho"": ""54403"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,436,2026-05-24T15:59:59+00:00
cameras:437,cameras,suporte,-22.90709,-43.1976533,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""0d17b9a0-3e7c-484e-bf30-111dd1c2f157"", ""id_trecho"": ""99881"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,437,2026-05-24T15:59:59+00:00
cameras:438,cameras,suporte,-22.914705,-43.2067287,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""e26bcc9f-5589-42f0-a78d-99ee61038a05"", ""id_trecho"": ""71539"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,438,2026-05-24T15:59:59+00:00
cameras:439,cameras,suporte,-22.9133161,-43.2101148,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""20e489ee-edcc-475f-b082-888ad625183c"", ""id_trecho"": ""266348"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,439,2026-05-24T15:59:59+00:00
cameras:440,cameras,suporte,-22.9110547,-43.1978806,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""1aeeaf94-51b9-4793-809a-945023c6d5a5"", ""id_trecho"": ""51430"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,440,2026-05-24T15:59:59+00:00
cameras:441,cameras,suporte,-22.9150361,-43.2102624,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""6a940e2d-912c-45ef-9c58-614b340ca584"", ""id_trecho"": ""103181"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,441,2026-05-24T15:59:59+00:00
cameras:442,cameras,suporte,-22.9102097,-43.2021173,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""2a48acd4-20b2-4158-bd00-46f5d84f35ab"", ""id_trecho"": ""50484"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,442,2026-05-24T15:59:59+00:00
cameras:443,cameras,suporte,-22.9091249,-43.200152,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""dd085294-631d-4df1-96a2-779d30889ffc"", ""id_trecho"": ""50502"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,443,2026-05-24T15:59:59+00:00
cameras:444,cameras,suporte,-22.9084783,-43.2018417,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""6a20d0d6-643b-40d2-96ed-c89a9bbee0eb"", ""id_trecho"": ""201402"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,444,2026-05-24T15:59:59+00:00
cameras:445,cameras,suporte,-22.9110774,-43.2076547,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""92478374-7dd8-4bba-bdb2-c069fac9c277"", ""id_trecho"": ""102715"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,445,2026-05-24T15:59:59+00:00
cameras:446,cameras,suporte,-22.9072173,-43.1975235,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""aacd7ff0-d9f1-41db-b544-58488aa6deb6"", ""id_trecho"": ""201585"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,446,2026-05-24T15:59:59+00:00
cameras:447,cameras,suporte,-22.9076616,-43.1979131,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""4b1cce9c-f7d4-4c7d-99e1-d0198a2d4e64"", ""id_trecho"": ""100411"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,447,2026-05-24T15:59:59+00:00
cameras:448,cameras,suporte,-22.8954531,-43.2015081,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""373816b7-48f8-4b8c-a34f-f638876f9829"", ""id_trecho"": ""101119"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,448,2026-05-24T15:59:59+00:00
cameras:449,cameras,suporte,-22.9066862,-43.2124154,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""1469c2bc-1a94-4569-9661-1d0d63a4b1e9"", ""id_trecho"": ""305058"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,449,2026-05-24T15:59:59+00:00
cameras:450,cameras,suporte,-22.9123503,-43.2097051,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""400a623e-077f-4871-88c4-4c215bf08284"", ""id_trecho"": ""103076"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,450,2026-05-24T15:59:59+00:00
cameras:451,cameras,suporte,-22.9122093,-43.2007583,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""7cbacc7d-e6ba-4dac-874b-168ecf6cd3c3"", ""id_trecho"": ""50448"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,451,2026-05-24T15:59:59+00:00
cameras:452,cameras,suporte,-22.907068,-43.212825,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""2b1e2da7-ea28-445d-9203-dcd108c38c77"", ""id_trecho"": ""300092"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,452,2026-05-24T15:59:59+00:00
cameras:453,cameras,suporte,-22.9106634,-43.2038017,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""e23cb3e0-8337-490c-8789-5930deaebddb"", ""id_trecho"": ""64264"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,453,2026-05-24T15:59:59+00:00
cameras:454,cameras,suporte,-22.9004999,-43.2093263,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""2177b4d5-846d-4c34-9057-0f852c2ce68e"", ""id_trecho"": ""300364"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,454,2026-05-24T15:59:59+00:00
cameras:455,cameras,suporte,-22.9099281,-43.2097224,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""194795ca-abd9-42b9-8021-6d1835f0d076"", ""id_trecho"": ""266029"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,455,2026-05-24T15:59:59+00:00
cameras:456,cameras,suporte,-22.9081621,-43.2101034,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""d9f418cb-8408-4de6-b38f-efb9b01f9fae"", ""id_trecho"": ""266035"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,456,2026-05-24T15:59:59+00:00
cameras:457,cameras,suporte,-22.9078146,-43.1988195,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""5dd9b7da-2872-4021-a836-2bae6fc0004c"", ""id_trecho"": ""103016"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,457,2026-05-24T15:59:59+00:00
cameras:458,cameras,suporte,-22.9111615,-43.2026151,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""98f6cf2a-d61c-45b4-a686-a6986d239cf1"", ""id_trecho"": ""50472"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,458,2026-05-24T15:59:59+00:00
cameras:459,cameras,suporte,-22.906366,-43.1977342,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""b269b2b4-3cb6-48b6-bbb0-bab35befc03a"", ""id_trecho"": ""202880"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,459,2026-05-24T15:59:59+00:00
cameras:460,cameras,suporte,-22.907535,-43.1980161,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""2cdceb4c-8b15-46d4-85c0-ddf2162a1158"", ""id_trecho"": ""202836"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,460,2026-05-24T15:59:59+00:00
cameras:461,cameras,suporte,-22.9127113,-43.2077144,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""366aace2-fc3f-4b98-864e-b2a7fadfe98c"", ""id_trecho"": ""71594"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,461,2026-05-24T15:59:59+00:00
cameras:462,cameras,suporte,-22.914263,-43.2102833,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""c282fd8f-9fbf-49df-9128-e3d7f46be4da"", ""id_trecho"": ""266243"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,462,2026-05-24T15:59:59+00:00
cameras:463,cameras,suporte,-22.9031476,-43.2143283,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""3b690a97-c22a-4da4-95d8-00be66e66832"", ""id_trecho"": ""301340"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,463,2026-05-24T15:59:59+00:00
cameras:464,cameras,suporte,-22.9082353,-43.2010319,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""b6de7732-dabd-4baf-a214-d9a0e68466dc"", ""id_trecho"": ""201400"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,464,2026-05-24T15:59:59+00:00
cameras:465,cameras,suporte,-22.8991326,-43.2078894,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""dc25281a-e22b-4248-9dc2-cf2dddb5d8a0"", ""id_trecho"": ""180717"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,465,2026-05-24T15:59:59+00:00
cameras:466,cameras,suporte,-22.9066631,-43.2094252,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""8c8360f4-1cf7-4c36-bacc-5e3cf70e99ad"", ""id_trecho"": ""99706"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,466,2026-05-24T15:59:59+00:00
cameras:467,cameras,suporte,-22.912249,-43.2064547,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""8ad3bdae-219c-4a14-ab4d-2bb02e0643d2"", ""id_trecho"": ""71585"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,467,2026-05-24T15:59:59+00:00
cameras:468,cameras,suporte,-22.9133202,-43.2079999,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""55e137d9-43a0-4638-9f48-a0624e21f5f8"", ""id_trecho"": ""71564"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,468,2026-05-24T15:59:59+00:00
cameras:469,cameras,suporte,-22.8958371,-43.2013382,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""0a020dd7-e7a9-49b2-bc83-dea9c1bbb5ba"", ""id_trecho"": ""201783"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,469,2026-05-24T15:59:59+00:00
cameras:470,cameras,suporte,-22.9101295,-43.2032677,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""16934b1d-c7b4-4a2b-8181-fce98d69999a"", ""id_trecho"": ""71190"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,470,2026-05-24T15:59:59+00:00
cameras:471,cameras,suporte,-22.8984606,-43.2101709,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""33765252-ec3b-4e8e-a08d-6503c7a4af5a"", ""id_trecho"": ""266397"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,471,2026-05-24T15:59:59+00:00
cameras:472,cameras,suporte,-22.9032961,-43.2098029,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""f38c3678-307c-4429-92f5-0cc79d86b4ff"", ""id_trecho"": ""101112"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,472,2026-05-24T15:59:59+00:00
cameras:473,cameras,suporte,-22.9092547,-43.1981432,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""da4a9d72-2766-4e50-b218-822565430237"", ""id_trecho"": ""71566"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,473,2026-05-24T15:59:59+00:00
cameras:474,cameras,suporte,-22.9035117,-43.2155376,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""8273b6a4-cf30-4f9f-9b08-db2878b29c3a"", ""id_trecho"": ""70688"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,474,2026-05-24T15:59:59+00:00
cameras:475,cameras,suporte,-22.9050848,-43.2144722,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""95de962c-74d5-428e-a30f-055f72f40caf"", ""id_trecho"": ""71845"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,475,2026-05-24T15:59:59+00:00
cameras:476,cameras,suporte,-22.9057386,-43.2140099,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""d931ca8a-a9e3-411f-b5a9-bc92d3c2d1a6"", ""id_trecho"": ""266915"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,476,2026-05-24T15:59:59+00:00
cameras:477,cameras,suporte,-22.9064284,-43.1977616,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""8b388d0c-1fab-4e7b-8ae9-f253746fd64b"", ""id_trecho"": ""201578"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,477,2026-05-24T15:59:59+00:00
cameras:478,cameras,suporte,-22.9029991,-43.213567,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""ec765c85-2648-4d3e-854e-c04f5e343b26"", ""id_trecho"": ""266155"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,478,2026-05-24T15:59:59+00:00
cameras:479,cameras,suporte,-22.9065055,-43.1977334,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""ffd1d582-f5c9-46ad-b4d2-f69467a281bb"", ""id_trecho"": ""201578"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,479,2026-05-24T15:59:59+00:00
cameras:480,cameras,suporte,-22.9062234,-43.1986584,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""6177a9a5-2893-4745-b3ff-38a8b42f8727"", ""id_trecho"": ""202882"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,480,2026-05-24T15:59:59+00:00
cameras:481,cameras,suporte,-22.9072938,-43.1980829,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""9b052cf8-d6c6-4134-8885-09f6404064e6"", ""id_trecho"": ""202835"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,481,2026-05-24T15:59:59+00:00
cameras:482,cameras,suporte,-22.894678,-43.2002815,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""1d5d9b8d-2049-4517-9829-b6d9386a8f86"", ""id_trecho"": ""104245"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,482,2026-05-24T15:59:59+00:00
cameras:483,cameras,suporte,-22.9130603,-43.2100036,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""dce538a8-cc94-4669-a376-d821f067a532"", ""id_trecho"": ""266352"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,483,2026-05-24T15:59:59+00:00
cameras:484,cameras,suporte,-22.9050584,-43.2081482,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""cbc4a843-a35f-4c5f-a583-7110557dfc4e"", ""id_trecho"": ""266607"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,484,2026-05-24T15:59:59+00:00
cameras:485,cameras,suporte,-22.91241,-43.1993847,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""df574303-6010-415e-8f6e-e5cd51570939"", ""id_trecho"": ""51441"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,485,2026-05-24T15:59:59+00:00
cameras:486,cameras,suporte,-22.9102342,-43.2012527,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""2bc53915-f8b5-4bdf-ba1d-8ee81c98bdc9"", ""id_trecho"": ""71586"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,486,2026-05-24T15:59:59+00:00
cameras:487,cameras,suporte,-22.9124545,-43.199437,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""038cbf48-617d-4209-891b-00540a2f86ec"", ""id_trecho"": ""51445"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,487,2026-05-24T15:59:59+00:00
cameras:488,cameras,suporte,-22.9106248,-43.2079973,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""6e59aacf-6345-4876-91a4-1b1bface45f2"", ""id_trecho"": ""203808"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,488,2026-05-24T15:59:59+00:00
cameras:489,cameras,suporte,-22.9101434,-43.2073132,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""1cb33dc4-ac22-4b4f-9d69-bd191b6c986e"", ""id_trecho"": ""201352"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,489,2026-05-24T15:59:59+00:00
cameras:490,cameras,suporte,-22.8978268,-43.2060689,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""0457d18b-3e7a-4c98-b7c9-d682c153cd5c"", ""id_trecho"": ""102906"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,490,2026-05-24T15:59:59+00:00
