fact_id,source,layer,lat,lon,geom_quality,area_fm_id,area_fm_nome,bairro,ano,mes,hora,dia_semana,category,orgao_responsavel,attributes_json,prov_file,prov_row_id,ingested_at
fatores_urbanos:0,fatores_urbanos,fator_urbano,-22.89158,-43.2742557,ok,,,Meier,,,,,Vegetação obstruindo a visibilidade do passeio,COMLURB,"{""id_resposta_ocorrencia"": ""732"", ""logradouro"": ""Rua Coração de Maria"", ""subarea_nome"": ""Estação Méier - Cachambi"", ""valido"": null, ""tipo_pessoa_descricao"": null, ""ocupacao_drogas_descricao"": null, ""item_praca_descricao"": null}",fatores_urbanos.csv,0,2026-05-24T15:59:59+00:00
fatores_urbanos:1,fatores_urbanos,fator_urbano,-22.8918781,-43.2745288,ok,,,Meier,,,,,Vegetação obstruindo a visibilidade do passeio,COMLURB,"{""id_resposta_ocorrencia"": ""734"", ""logradouro"": ""Rua Coração de Maria"", ""subarea_nome"": ""Estação Méier - Cachambi"", ""valido"": null, ""tipo_pessoa_descricao"": null, ""ocupacao_drogas_descricao"": null, ""item_praca_descricao"": null}",fatores_urbanos.csv,1,2026-05-24T15:59:59+00:00
fatores_urbanos:2,fatores_urbanos,fator_urbano,-22.858458,-43.3744598,ok,,,Marechal Hermes,,,,,Vegetação obstruindo a visibilidade do passeio,COMLURB,"{""id_resposta_ocorrencia"": ""705"", ""logradouro"": ""Rua Cabrália"", ""subarea_nome"": ""Estação Marechal Hermes"", ""valido"": null, ""tipo_pessoa_descricao"": null, ""ocupacao_drogas_descricao"": null, ""item_praca_descricao"": null}",fatores_urbanos.csv,2,2026-05-24T15:59:59+00:00
fatores_urbanos:3,fatores_urbanos,fator_urbano,-22.8971718,-43.268882,ok,,,Meier,,,,,Vegetação obstruindo a visibilidade do passeio,COMLURB,"{""id_resposta_ocorrencia"": ""729"", ""logradouro"": ""Rua Miguel Fernandes"", ""subarea_nome"": ""Estação Méier - Cachambi"", ""valido"": null, ""tipo_pessoa_descricao"": null, ""ocupacao_drogas_descricao"": null, ""item_praca_descricao"": null}",fatores_urbanos.csv,3,2026-05-24T15:59:59+00:00
fatores_urbanos:4,fatores_urbanos,fator_urbano,-22.8887768,-43.2793085,ok,,,Cachambi,,,,,Vegetação obstruindo a visibilidade do passeio,COMLURB,"{""id_resposta_ocorrencia"": ""747"", ""logradouro"": ""Rua Silva Mourão"", ""subarea_nome"": ""Estação Del Castilho - Norte Shopping"", ""valido"": null, ""tipo_pessoa_descricao"": null, ""ocupacao_drogas_descricao"": null, ""item_praca_descricao"": null}",fatores_urbanos.csv,4,2026-05-24T15:59:59+00:00
fatores_urbanos:5,fatores_urbanos,fator_urbano,-22.8902529,-43.2752983,ok,,,Cachambi,,,,,Vegetação obstruindo a visibilidade do passeio,COMLURB,"{""id_resposta_ocorrencia"": ""742"", ""logradouro"": ""Rua García Redondo"", ""subarea_nome"": ""Estação Méier - Cachambi"", ""valido"": null, ""tipo_pessoa_descricao"": null, ""ocupacao_drogas_descricao"": null, ""item_praca_descricao"": null}",fatores_urbanos.csv,5,2026-05-24T15:59:59+00:00
fatores_urbanos:6,fatores_urbanos,fator_urbano,-22.9110461,-43.1752216,ok,20,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,Centro,,,,,Vegetação obstruindo a visibilidade do passeio,COMLURB,"{""id_resposta_ocorrencia"": ""3055"", ""logradouro"": ""Avenida Rio Branco"", ""subarea_nome"": ""Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia"", ""valido"": ""TRUE"", ""tipo_pessoa_descricao"": null, ""ocupacao_drogas_descricao"": null, ""item_praca_descricao"": null}",fatores_urbanos.csv,6,2026-05-24T15:59:59+00:00
fatores_urbanos:7,fatores_urbanos,fator_urbano,-22.9075138,-43.2092311,ok,,,Santo Cristo,,,,,Vegetação obstruindo a visibilidade do passeio,COMLURB,"{""id_resposta_ocorrencia"": ""2356"", ""logradouro"": ""Avenida Francisco Bicalho"", ""subarea_nome"": null, ""valido"": ""TRUE"", ""tipo_pessoa_descricao"": null, ""ocupacao_drogas_descricao"": null, ""item_praca_descricao"": null}",fatores_urbanos.csv,7,2026-05-24T15:59:59+00:00
fatores_urbanos:8,fatores_urbanos,fator_urbano,-22.9815106,-43.3653411,ok,,,Barra da Tijuca,,,,,Vegetação obstruindo a visibilidade do passeio,COMLURB,"{""id_resposta_ocorrencia"": ""856"", ""logradouro"": ""Avenida Ayrton Senna"", ""subarea_nome"": ""Av Ayrton Senna"", ""valido"": ""TRUE"", ""tipo_pessoa_descricao"": null, ""ocupacao_drogas_descricao"": null, ""item_praca_descricao"": null}",fatores_urbanos.csv,8,2026-05-24T15:59:59+00:00
fatores_urbanos:9,fatores_urbanos,fator_urbano,-22.9920838,-43.3688411,ok,,,Jacarepagua,,,,,Vegetação obstruindo a visibilidade do passeio,COMLURB,"{""id_resposta_ocorrencia"": ""863"", ""logradouro"": ""Avenida Ayrton Senna"", ""subarea_nome"": null, ""valido"": ""TRUE"", ""tipo_pessoa_descricao"": null, ""ocupacao_drogas_descricao"": null, ""item_praca_descricao"": null}",fatores_urbanos.csv,9,2026-05-24T15:59:59+00:00
fatores_urbanos:10,fatores_urbanos,fator_urbano,-22.9695358,-43.3601252,ok,,,Barra da Tijuca,,,,,Vegetação obstruindo a visibilidade do passeio,COMLURB,"{""id_resposta_ocorrencia"": ""860"", ""logradouro"": ""Avenida Ayrton Senna"", ""subarea_nome"": ""Av Ayrton Senna"", ""valido"": ""TRUE"", ""tipo_pessoa_descricao"": null, ""ocupacao_drogas_descricao"": null, ""item_praca_descricao"": null}",fatores_urbanos.csv,10,2026-05-24T15:59:59+00:00
fatores_urbanos:11,fatores_urbanos,fator_urbano,-22.9993747,-43.3552907,ok,,,Barra da Tijuca,,,,,Vegetação obstruindo a visibilidade do passeio,COMLURB,"{""id_resposta_ocorrencia"": ""853"", ""logradouro"": ""Avenida das Américas"", ""subarea_nome"": ""Av Ayrton Senna"", ""valido"": ""TRUE"", ""tipo_pessoa_descricao"": null, ""ocupacao_drogas_descricao"": null, ""item_praca_descricao"": null}",fatores_urbanos.csv,11,2026-05-24T15:59:59+00:00
fatores_urbanos:12,fatores_urbanos,fator_urbano,-22.9711164,-43.3613292,ok,,,Barra da Tijuca,,,,,Vegetação obstruindo a visibilidade do passeio,COMLURB,"{""id_resposta_ocorrencia"": ""862"", ""logradouro"": ""Avenida Ayrton Senna"", ""subarea_nome"": ""Av Ayrton Senna"", ""valido"": ""TRUE"", ""tipo_pessoa_descricao"": null, ""ocupacao_drogas_descricao"": null, ""item_praca_descricao"": null}",fatores_urbanos.csv,12,2026-05-24T15:59:59+00:00
fatores_urbanos:13,fatores_urbanos,fator_urbano,-23.0114293,-43.3252791,ok,,,Barra da Tijuca,,,,,Vegetação obstruindo a visibilidade do passeio,COMLURB,"{""id_resposta_ocorrencia"": ""829"", ""logradouro"": ""Avenida Lúcio Costa"", ""subarea_nome"": ""Av Américas - Av Lúcio Costa"", ""valido"": ""TRUE"", ""tipo_pessoa_descricao"": null, ""ocupacao_drogas_descricao"": null, ""item_praca_descricao"": null}",fatores_urbanos.csv,13,2026-05-24T15:59:59+00:00
fatores_urbanos:14,fatores_urbanos,fator_urbano,-22.9705125,-43.3610174,ok,,,Barra da Tijuca,,,,,Vegetação obstruindo a visibilidade do passeio,COMLURB,"{""id_resposta_ocorrencia"": ""2558"", ""logradouro"": ""Avenida Ayrton Senna,"", ""subarea_nome"": ""Av Ayrton Senna"", ""valido"": ""TRUE"", ""tipo_pessoa_descricao"": null, ""ocupacao_drogas_descricao"": null, ""item_praca_descricao"": null}",fatores_urbanos.csv,14,2026-05-24T15:59:59+00:00
fatores_urbanos:15,fatores_urbanos,fator_urbano,-22.992594,-43.3677773,ok,,,Barra da Tijuca,,,,,Vegetação obstruindo a visibilidade do passeio,COMLURB,"{""id_resposta_ocorrencia"": ""867"", ""logradouro"": ""Avenida Ayrton senna"", ""subarea_nome"": null, ""valido"": ""TRUE"", ""tipo_pessoa_descricao"": null, ""ocupacao_drogas_descricao"": null, ""item_praca_descricao"": null}",fatores_urbanos.csv,15,2026-05-24T15:59:59+00:00
fatores_urbanos:16,fatores_urbanos,fator_urbano,-22.9702051,-43.360949,ok,,,Barra da Tijuca,,,,,Vegetação obstruindo a visibilidade do passeio,COMLURB,"{""id_resposta_ocorrencia"": ""2551"", ""logradouro"": ""Avenida Ayrton Senna"", ""subarea_nome"": null, ""valido"": ""TRUE"", ""tipo_pessoa_descricao"": null, ""ocupacao_drogas_descricao"": null, ""item_praca_descricao"": null}",fatores_urbanos.csv,16,2026-05-24T15:59:59+00:00
fatores_urbanos:17,fatores_urbanos,fator_urbano,-22.9158,-43.2172985,ok,19,Estações São Francisco Xavier - Afonso Pena,Tijuca,,,,,Vegetação obstruindo a visibilidade do passeio,COMLURB,"{""id_resposta_ocorrencia"": ""2772"", ""logradouro"": ""Rua Gonçalves Crespo"", ""subarea_nome"": ""Estações São Francisco Xavier - Afonso Pena"", ""valido"": ""TRUE"", ""tipo_pessoa_descricao"": null, ""ocupacao_drogas_descricao"": null, ""item_praca_descricao"": null}",fatores_urbanos.csv,17,2026-05-24T15:59:59+00:00
fatores_urbanos:18,fatores_urbanos,fator_urbano,-22.9167589,-43.2227481,ok,,,Tijuca,,,,,Vegetação obstruindo a visibilidade do passeio,COMLURB,"{""id_resposta_ocorrencia"": ""2760"", ""logradouro"": ""Rua Mariz e Barros"", ""subarea_nome"": null, ""valido"": ""TRUE"", ""tipo_pessoa_descricao"": null, ""ocupacao_drogas_descricao"": null, ""item_praca_descricao"": null}",fatores_urbanos.csv,18,2026-05-24T15:59:59+00:00
fatores_urbanos:19,fatores_urbanos,fator_urbano,-22.914959,-43.2279808,ok,,,Maracanã,,,,,Vegetação obstruindo a visibilidade do passeio,COMLURB,"{""id_resposta_ocorrencia"": ""2759"", ""logradouro"": ""Avenida Paula Sousa"", ""subarea_nome"": ""Estação Maracanã - UERJ"", ""valido"": ""TRUE"", ""tipo_pessoa_descricao"": null, ""ocupacao_drogas_descricao"": null, ""item_praca_descricao"": null}",fatores_urbanos.csv,19,2026-05-24T15:59:59+00:00
fatores_urbanos:20,fatores_urbanos,fator_urbano,-22.9645796,-43.2204776,ok,,,Jardim Botânico,,,,,Vegetação obstruindo a visibilidade do passeio,COMLURB,"{""id_resposta_ocorrencia"": ""1163"", ""logradouro"": ""Rua Lopes Quintas"", ""subarea_nome"": null, ""valido"": null, ""tipo_pessoa_descricao"": null, ""ocupacao_drogas_descricao"": null, ""item_praca_descricao"": null}",fatores_urbanos.csv,20,2026-05-24T15:59:59+00:00
fatores_urbanos:21,fatores_urbanos,fator_urbano,-22.9852504,-43.2150297,ok,10,Jardim de Alah,Ipanema,,,,,Vegetação obstruindo a visibilidade do passeio,COMLURB,"{""id_resposta_ocorrencia"": ""1582"", ""logradouro"": ""Avenida Epitácio Pessoa"", ""subarea_nome"": ""Jardim de Alah"", ""valido"": ""TRUE"", ""tipo_pessoa_descricao"": null, ""ocupacao_drogas_descricao"": null, ""item_praca_descricao"": null}",fatores_urbanos.csv,21,2026-05-24T15:59:59+00:00
fatores_urbanos:22,fatores_urbanos,fator_urbano,-22.9841823,-43.2158722,ok,10,Jardim de Alah,Leblon,,,,,Vegetação obstruindo a visibilidade do passeio,COMLURB,"{""id_resposta_ocorrencia"": ""3082"", ""logradouro"": ""Avenida Borges de Medeiros"", ""subarea_nome"": ""Jardim de Alah"", ""valido"": ""TRUE"", ""tipo_pessoa_descricao"": null, ""ocupacao_drogas_descricao"": null, ""item_praca_descricao"": null}",fatores_urbanos.csv,22,2026-05-24T15:59:59+00:00
fatores_urbanos:23,fatores_urbanos,fator_urbano,-22.9865003,-43.2042664,ok,,,Ipanema,,,,,Vegetação obstruindo a visibilidade do passeio,COMLURB,"{""id_resposta_ocorrencia"": ""1643"", ""logradouro"": ""Avenida Vieira Souto"", ""subarea_nome"": ""General Osório - Nossa Senhora da Paz"", ""valido"": null, ""tipo_pessoa_descricao"": null, ""ocupacao_drogas_descricao"": null, ""item_praca_descricao"": null}",fatores_urbanos.csv,23,2026-05-24T15:59:59+00:00
fatores_urbanos:24,fatores_urbanos,fator_urbano,-22.9657601,-43.223758,ok,,,Jardim Botânico,,,,,Vegetação obstruindo a visibilidade do passeio,COMLURB,"{""id_resposta_ocorrencia"": ""1156"", ""logradouro"": ""Rua Pacheco Leão"", ""subarea_nome"": null, ""valido"": null, ""tipo_pessoa_descricao"": null, ""ocupacao_drogas_descricao"": null, ""item_praca_descricao"": null}",fatores_urbanos.csv,24,2026-05-24T15:59:59+00:00
fatores_urbanos:25,fatores_urbanos,fator_urbano,-22.9561007,-43.1794562,ok,,,Botafogo,,,,,Vegetação obstruindo a visibilidade do passeio,COMLURB,"{""id_resposta_ocorrencia"": ""996"", ""logradouro"": ""Rua General Góis Monteiro"", ""subarea_nome"": null, ""valido"": null, ""tipo_pessoa_descricao"": null, ""ocupacao_drogas_descricao"": null, ""item_praca_descricao"": null}",fatores_urbanos.csv,25,2026-05-24T15:59:59+00:00
fatores_urbanos:26,fatores_urbanos,fator_urbano,-22.9867932,-43.1998098,ok,,,Ipanema,,,,,Vegetação obstruindo a visibilidade do passeio,COMLURB,"{""id_resposta_ocorrencia"": ""991"", ""logradouro"": ""Avenida Vieira Souto"", ""subarea_nome"": ""General Osório - Nossa Senhora da Paz"", ""valido"": null, ""tipo_pessoa_descricao"": null, ""ocupacao_drogas_descricao"": null, ""item_praca_descricao"": null}",fatores_urbanos.csv,26,2026-05-24T15:59:59+00:00
fatores_urbanos:27,fatores_urbanos,fator_urbano,-22.9860282,-43.2151767,ok,10,Jardim de Alah,Ipanema,,,,,Vegetação obstruindo a visibilidade do passeio,COMLURB,"{""id_resposta_ocorrencia"": ""1634"", ""logradouro"": ""Avenida Vieira Souto"", ""subarea_nome"": ""Jardim de Alah"", ""valido"": ""TRUE"", ""tipo_pessoa_descricao"": null, ""ocupacao_drogas_descricao"": null, ""item_praca_descricao"": null}",fatores_urbanos.csv,27,2026-05-24T15:59:59+00:00
fatores_urbanos:28,fatores_urbanos,fator_urbano,-22.979362,-43.2200833,ok,,,Leblon,,,,,Vegetação obstruindo a visibilidade do passeio,COMLURB,"{""id_resposta_ocorrencia"": ""1121"", ""logradouro"": ""Rua Gilberto Cardoso"", ""subarea_nome"": null, ""valido"": null, ""tipo_pessoa_descricao"": null, ""ocupacao_drogas_descricao"": null, ""item_praca_descricao"": null}",fatores_urbanos.csv,28,2026-05-24T15:59:59+00:00
fatores_urbanos:29,fatores_urbanos,fator_urbano,-22.9842914,-43.2049757,ok,,,Ipanema,,,,,Vegetação obstruindo a visibilidade do passeio,COMLURB,"{""id_resposta_ocorrencia"": ""932"", ""logradouro"": ""Rua Visconde de Pirajá"", ""subarea_nome"": ""General Osório - Nossa Senhora da Paz"", ""valido"": null, ""tipo_pessoa_descricao"": null, ""ocupacao_drogas_descricao"": null, ""item_praca_descricao"": null}",fatores_urbanos.csv,29,2026-05-24T15:59:59+00:00
fatores_urbanos:30,fatores_urbanos,fator_urbano,-22.9875045,-43.1950182,ok,,,Ipanema,,,,,Vegetação obstruindo a visibilidade do passeio,COMLURB,"{""id_resposta_ocorrencia"": ""1661"", ""logradouro"": ""Avenida Vieira Souto"", ""subarea_nome"": ""Arpoardor - Av Atlântica"", ""valido"": ""TRUE"", ""tipo_pessoa_descricao"": null, ""ocupacao_drogas_descricao"": null, ""item_praca_descricao"": null}",fatores_urbanos.csv,30,2026-05-24T15:59:59+00:00
fatores_urbanos:31,fatores_urbanos,fator_urbano,-22.9860787,-43.214643,ok,10,Jardim de Alah,Ipanema,,,,,Vegetação obstruindo a visibilidade do passeio,COMLURB,"{""id_resposta_ocorrencia"": ""1667"", ""logradouro"": ""Avenida Vieira Souto"", ""subarea_nome"": ""Jardim de Alah"", ""valido"": ""TRUE"", ""tipo_pessoa_descricao"": null, ""ocupacao_drogas_descricao"": null, ""item_praca_descricao"": null}",fatores_urbanos.csv,31,2026-05-24T15:59:59+00:00
fatores_urbanos:32,fatores_urbanos,fator_urbano,-22.9864072,-43.2085848,ok,,,Ipanema,,,,,Vegetação obstruindo a visibilidade do passeio,COMLURB,"{""id_resposta_ocorrencia"": ""1593"", ""logradouro"": ""Avenida Vieira Souto"", ""subarea_nome"": ""General Osório - Nossa Senhora da Paz"", ""valido"": null, ""tipo_pessoa_descricao"": null, ""ocupacao_drogas_descricao"": null, ""item_praca_descricao"": null}",fatores_urbanos.csv,32,2026-05-24T15:59:59+00:00
fatores_urbanos:33,fatores_urbanos,fator_urbano,-22.9862798,-43.2081139,ok,,,Ipanema,,,,,Vegetação obstruindo a visibilidade do passeio,COMLURB,"{""id_resposta_ocorrencia"": ""1654"", ""logradouro"": ""Avenida Vieira Souto"", ""subarea_nome"": ""General Osório - Nossa Senhora da Paz"", ""valido"": null, ""tipo_pessoa_descricao"": null, ""ocupacao_drogas_descricao"": null, ""item_praca_descricao"": null}",fatores_urbanos.csv,33,2026-05-24T15:59:59+00:00
fatores_urbanos:34,fatores_urbanos,fator_urbano,-22.9866674,-43.2008301,ok,,,Ipanema,,,,,Vegetação obstruindo a visibilidade do passeio,COMLURB,"{""id_resposta_ocorrencia"": ""1606"", ""logradouro"": ""Rua Farme de Amoedo"", ""subarea_nome"": ""General Osório - Nossa Senhora da Paz"", ""valido"": null, ""tipo_pessoa_descricao"": null, ""ocupacao_drogas_descricao"": null, ""item_praca_descricao"": null}",fatores_urbanos.csv,34,2026-05-24T15:59:59+00:00
fatores_urbanos:35,fatores_urbanos,fator_urbano,-22.9807448,-43.21882,ok,,,Leblon,,,,,Vegetação obstruindo a visibilidade do passeio,COMLURB,"{""id_resposta_ocorrencia"": ""1125"", ""logradouro"": ""Rua Ministro Corrêa de Melo"", ""subarea_nome"": null, ""valido"": null, ""tipo_pessoa_descricao"": null, ""ocupacao_drogas_descricao"": null, ""item_praca_descricao"": null}",fatores_urbanos.csv,35,2026-05-24T15:59:59+00:00
fatores_urbanos:36,fatores_urbanos,fator_urbano,-22.9827138,-43.2172468,ok,10,Jardim de Alah,Leblon,,,,,Vegetação obstruindo a visibilidade do passeio,COMLURB,"{""id_resposta_ocorrencia"": ""3088"", ""logradouro"": ""Rua Professor Antônio Maria Teixeira"", ""subarea_nome"": ""Jardim de Alah"", ""valido"": ""TRUE"", ""tipo_pessoa_descricao"": null, ""ocupacao_drogas_descricao"": null, ""item_praca_descricao"": null}",fatores_urbanos.csv,36,2026-05-24T15:59:59+00:00
fatores_urbanos:37,fatores_urbanos,fator_urbano,-22.9856291,-43.2114215,ok,,,Ipanema,,,,,Vegetação obstruindo a visibilidade do passeio,COMLURB,"{""id_resposta_ocorrencia"": ""1195"", ""logradouro"": ""Rua Aníbal de Mendonça"", ""subarea_nome"": ""General Osório - Nossa Senhora da Paz"", ""valido"": null, ""tipo_pessoa_descricao"": null, ""ocupacao_drogas_descricao"": null, ""item_praca_descricao"": null}",fatores_urbanos.csv,37,2026-05-24T15:59:59+00:00
fatores_urbanos:38,fatores_urbanos,fator_urbano,-22.9428938,-43.181887,ok,14,Praia de Botafogo - Rua Marquês de Abrantes,Botafogo,,,,,Vegetação obstruindo a visibilidade do passeio,COMLURB,"{""id_resposta_ocorrencia"": ""3241"", ""logradouro"": ""Rua Fernando Ferrari"", ""subarea_nome"": ""Praia de Botafogo - Rua Marquês de Abrantes"", ""valido"": ""TRUE"", ""tipo_pessoa_descricao"": null, ""ocupacao_drogas_descricao"": null, ""item_praca_descricao"": null}",fatores_urbanos.csv,38,2026-05-24T15:59:59+00:00
fatores_urbanos:39,fatores_urbanos,fator_urbano,-22.9353918,-43.178198,ok,14,Praia de Botafogo - Rua Marquês de Abrantes,Flamengo,,,,,Vegetação obstruindo a visibilidade do passeio,COMLURB,"{""id_resposta_ocorrencia"": ""3278"", ""logradouro"": ""Rua Paulo VI"", ""subarea_nome"": ""Praia de Botafogo - Rua Marquês de Abrantes"", ""valido"": ""TRUE"", ""tipo_pessoa_descricao"": null, ""ocupacao_drogas_descricao"": null, ""item_praca_descricao"": null}",fatores_urbanos.csv,39,2026-05-24T15:59:59+00:00
fatores_urbanos:40,fatores_urbanos,fator_urbano,-22.9744945,-43.2170921,ok,,,Lagoa,,,,,Vegetação obstruindo a visibilidade do passeio,COMLURB,"{""id_resposta_ocorrencia"": ""1649"", ""logradouro"": ""Avenida Borges de Medeiros"", ""subarea_nome"": null, ""valido"": ""TRUE"", ""tipo_pessoa_descricao"": null, ""ocupacao_drogas_descricao"": null, ""item_praca_descricao"": null}",fatores_urbanos.csv,40,2026-05-24T15:59:59+00:00
fatores_urbanos:41,fatores_urbanos,fator_urbano,-22.9659692,-43.1755237,ok,,,Copacabana,,,,,Vegetação obstruindo a visibilidade do passeio,COMLURB,"{""id_resposta_ocorrencia"": ""954"", ""logradouro"": ""AV ATLANTICA"", ""subarea_nome"": ""Av Atlântica - Av Barata Ribeiro"", ""valido"": null, ""tipo_pessoa_descricao"": null, ""ocupacao_drogas_descricao"": null, ""item_praca_descricao"": null}",fatores_urbanos.csv,41,2026-05-24T15:59:59+00:00
fatores_urbanos:42,fatores_urbanos,fator_urbano,-22.9567946,-43.1776586,ok,12,Rio Sul,Botafogo,,,,,Vegetação obstruindo a visibilidade do passeio,COMLURB,"{""id_resposta_ocorrencia"": ""3394"", ""logradouro"": ""Avenida Carlos Peixoto"", ""subarea_nome"": ""Rio Sul"", ""valido"": ""TRUE"", ""tipo_pessoa_descricao"": null, ""ocupacao_drogas_descricao"": null, ""item_praca_descricao"": null}",fatores_urbanos.csv,42,2026-05-24T15:59:59+00:00
fatores_urbanos:43,fatores_urbanos,fator_urbano,-22.9851998,-43.1969346,ok,,,Ipanema,,,,,Vegetação obstruindo a visibilidade do passeio,COMLURB,"{""id_resposta_ocorrencia"": ""1770"", ""logradouro"": ""Rua Jangadeiros"", ""subarea_nome"": ""General Osório - Nossa Senhora da Paz"", ""valido"": null, ""tipo_pessoa_descricao"": null, ""ocupacao_drogas_descricao"": null, ""item_praca_descricao"": null}",fatores_urbanos.csv,43,2026-05-24T15:59:59+00:00
fatores_urbanos:44,fatores_urbanos,fator_urbano,-22.9560023,-43.1777413,ok,12,Rio Sul,Botafogo,,,,,Vegetação obstruindo a visibilidade do passeio,COMLURB,"{""id_resposta_ocorrencia"": ""3416"", ""logradouro"": ""Avenida Lauro Sodré"", ""subarea_nome"": ""Rio Sul"", ""valido"": ""TRUE"", ""tipo_pessoa_descricao"": null, ""ocupacao_drogas_descricao"": null, ""item_praca_descricao"": null}",fatores_urbanos.csv,44,2026-05-24T15:59:59+00:00
fatores_urbanos:45,fatores_urbanos,fator_urbano,-22.9702304,-43.1824233,ok,,,Copacabana,,,,,Vegetação obstruindo a visibilidade do passeio,COMLURB,"{""id_resposta_ocorrencia"": ""928"", ""logradouro"": ""Avenida Atlântica"", ""subarea_nome"": ""Av Atlântica - Av Barata Ribeiro"", ""valido"": null, ""tipo_pessoa_descricao"": null, ""ocupacao_drogas_descricao"": null, ""item_praca_descricao"": null}",fatores_urbanos.csv,45,2026-05-24T15:59:59+00:00
fatores_urbanos:46,fatores_urbanos,fator_urbano,-22.9553307,-43.1780945,ok,12,Rio Sul,Botafogo,,,,,Vegetação obstruindo a visibilidade do passeio,COMLURB,"{""id_resposta_ocorrencia"": ""3338"", ""logradouro"": ""Avenida Lauro Sodré"", ""subarea_nome"": ""Rio Sul"", ""valido"": ""TRUE"", ""tipo_pessoa_descricao"": null, ""ocupacao_drogas_descricao"": null, ""item_praca_descricao"": null}",fatores_urbanos.csv,46,2026-05-24T15:59:59+00:00
fatores_urbanos:47,fatores_urbanos,fator_urbano,-22.9512336,-43.1806151,ok,12,Rio Sul,Botafogo,,,,,Vegetação obstruindo a visibilidade do passeio,COMLURB,"{""id_resposta_ocorrencia"": ""3404"", ""logradouro"": ""Avenida Pasteur"", ""subarea_nome"": ""Rio Sul"", ""valido"": ""TRUE"", ""tipo_pessoa_descricao"": null, ""ocupacao_drogas_descricao"": null, ""item_praca_descricao"": null}",fatores_urbanos.csv,47,2026-05-24T15:59:59+00:00
fatores_urbanos:48,fatores_urbanos,fator_urbano,-22.9693289,-43.1818163,ok,,,Copacabana,,,,,Vegetação obstruindo a visibilidade do passeio,COMLURB,"{""id_resposta_ocorrencia"": ""965"", ""logradouro"": ""Rua Paula Freitas"", ""subarea_nome"": ""Av Atlântica - Av Barata Ribeiro"", ""valido"": null, ""tipo_pessoa_descricao"": null, ""ocupacao_drogas_descricao"": null, ""item_praca_descricao"": null}",fatores_urbanos.csv,48,2026-05-24T15:59:59+00:00
fatores_urbanos:49,fatores_urbanos,fator_urbano,-22.9542228,-43.1929618,ok,9,Metrô Botafogo - Rua São Clemente - Rua Voluntários da Pátria,Botafogo,,,,,Vegetação obstruindo a visibilidade do passeio,COMLURB,"{""id_resposta_ocorrencia"": ""3330"", ""logradouro"": ""Rua Real Grandeza"", ""subarea_nome"": ""Metrô Botafogo - Rua São Clemente - Rua Voluntários da Pátria"", ""valido"": ""TRUE"", ""tipo_pessoa_descricao"": null, ""ocupacao_drogas_descricao"": null, ""item_praca_descricao"": null}",fatores_urbanos.csv,49,2026-05-24T15:59:59+00:00
fatores_urbanos:50,fatores_urbanos,fator_urbano,-22.9661421,-43.1759099,ok,,,Copacabana,,,,,Vegetação obstruindo a visibilidade do passeio,COMLURB,"{""id_resposta_ocorrencia"": ""948"", ""logradouro"": ""Avenida Atlântica"", ""subarea_nome"": ""Av Atlântica - Av Barata Ribeiro"", ""valido"": null, ""tipo_pessoa_descricao"": null, ""ocupacao_drogas_descricao"": null, ""item_praca_descricao"": null}",fatores_urbanos.csv,50,2026-05-24T15:59:59+00:00
fatores_urbanos:51,fatores_urbanos,fator_urbano,-22.9450542,-43.1837533,ok,14,Praia de Botafogo - Rua Marquês de Abrantes,Botafogo,,,,,Vegetação obstruindo a visibilidade do passeio,COMLURB,"{""id_resposta_ocorrencia"": ""3249"", ""logradouro"": ""Praça Joia Valansi"", ""subarea_nome"": ""Praia de Botafogo - Rua Marquês de Abrantes"", ""valido"": ""TRUE"", ""tipo_pessoa_descricao"": null, ""ocupacao_drogas_descricao"": null, ""item_praca_descricao"": null}",fatores_urbanos.csv,51,2026-05-24T15:59:59+00:00
fatores_urbanos:52,fatores_urbanos,fator_urbano,-22.9209594,-43.2206588,ok,19,Estações São Francisco Xavier - Afonso Pena,Tijuca,,,,,Vegetação obstruindo a visibilidade do passeio,COMLURB,"{""id_resposta_ocorrencia"": ""914"", ""logradouro"": ""Avenida Melo Matos"", ""subarea_nome"": ""Estações São Francisco Xavier - Afonso Pena"", ""valido"": ""TRUE"", ""tipo_pessoa_descricao"": null, ""ocupacao_drogas_descricao"": null, ""item_praca_descricao"": null}",fatores_urbanos.csv,52,2026-05-24T15:59:59+00:00
fatores_urbanos:53,fatores_urbanos,fator_urbano,-22.9214347,-43.2184825,ok,19,Estações São Francisco Xavier - Afonso Pena,Maracanã,,,,,Vegetação obstruindo a visibilidade do passeio,COMLURB,"{""id_resposta_ocorrencia"": ""2764"", ""logradouro"": ""Rua Haddock Lobo"", ""subarea_nome"": ""Estações São Francisco Xavier - Afonso Pena"", ""valido"": ""TRUE"", ""tipo_pessoa_descricao"": null, ""ocupacao_drogas_descricao"": null, ""item_praca_descricao"": null}",fatores_urbanos.csv,53,2026-05-24T15:59:59+00:00
